"Name","Description","Fulladdress","Street","Municipality","Categories","About","Plus Code","Time Zone","Price","Note","Amenities","Hotel Class","Phone","Phones","Claimed","Owner","Owner Id","Owner Link","Email","Social Medias","Review Count","Average Rating","Review URL","Google Maps URL","Google Knowledge URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id","Kgmid"
"The Funky Farm (Bookings Only)",,"209 Coolart Rd, Hastings VIC 3915","209 Coolart Rd","Hastings VIC 3915","Zoo, Wildlife Sanctuary","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet], Planning: [Getting tickets in advance recommended], Children: [Good for kids, Good for kids birthday]","4RH7P45W+7W","Australia/Melbourne",,,,,"1300 386 593","1300 386 593, +61 1300 386 593","YES","The Funky Farm (Bookings Only) (owner)","103091750745655652111","https://www.google.com/maps/contrib/103091750745655652111","","",746,5,"https://search.google.com/local/reviews?placeid=ChIJ6Q6gBdjn1WoRx3dwaxxX0YU&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=9642584056750176199","https://www.google.com/search?kgmid=/g/11fszv8vzn",-38.291786099999996,145.1473388,"http://thefunkyfarm.com.au/","thefunkyfarm.com.au","","https://lh5.googleusercontent.com/p/AF1QipMCP62oo2bgRC7zqS5N2KOdeSBAUT4nNGSozFgz=w122-h92-k-no","9642584056750176199","0x6ad5e7d805a00ee9:0x85d1571c6b7077c7","ChIJ6Q6gBdjn1WoRx3dwaxxX0YU","/g/11fszv8vzn"
"Zoo parking",,"Werribee VIC 3030","Werribee VIC 3030","","Tourist attraction","Children: [Good for kids]","4RJ63MG9+R7","Australia/Melbourne",,,,,,"","NO","Zoo parking (owner)",,"",,"",4,4.8,"https://search.google.com/local/reviews?placeid=ChIJwUcjLwCF1moRPVRP9gdg07U&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=13101921328264336445","https://www.google.com/search?kgmid=/g/11vsrsphxk",-37.922986699999996,144.6681907,,,"","https://lh5.googleusercontent.com/p/AF1QipPE6eLE5LVm_kKN-E-1OzaoYahLtXWTxEbTrhlb=w122-h92-k-no","13101921328264336445","0x6ad685002f2347c1:0xb5d36007f64f543d","ChIJwUcjLwCF1moRPVRP9gdg07U","/g/11vsrsphxk"
"Bundoora Park Farm",,"1069 Plenty Rd, Bundoora VIC 3083","1069 Plenty Rd","Bundoora VIC 3083","Farm, Cafe, Coffee store, Park, Tourist attraction","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance]","4RJ772VV+4H","Australia/Melbourne",,,,,"(03) 8470 8170","(03) 8470 8170, +61 3 8470 8170","YES","Bundoora Park Farm (owner)","112221263960636720283","https://www.google.com/maps/contrib/112221263960636720283","","",2099,4.3,"https://search.google.com/local/reviews?placeid=ChIJ4-BK1lVP1moRi98G2RtqItk&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=15646184723276291979","https://www.google.com/search?kgmid=/g/1tgnrt6l",-37.7071421,145.0439212,"http://www.darebin.vic.gov.au/bundooraparkfarm","darebin.vic.gov.au","Thursday: [10 am-4 pm], Friday: [10 am-4 pm], Saturday: [10 am-4 pm], Sunday: [10 am-4 pm], Monday: [10 am-4 pm], Tuesday: [10 am-4 pm], Wednesday: [10 am-4 pm]","https://lh5.googleusercontent.com/p/AF1QipNtHQCG5I_TkjGI2ZD0Cb_K73v_I7cEK6rwGDt5=w163-h92-k-no","15646184723276291979","0x6ad64f55d64ae0e3:0xd9226a1bd906df8b","ChIJ4-BK1lVP1moRi98G2RtqItk","/g/1tgnrt6l"
"Phillip Island Wildlife Park","This 60-acre wildlife park features free-range kangaroos & wallabies, plus koalas, wombats & birds.","2115 Phillip Island Rd, Cowes VIC 3922","2115 Phillip Island Rd","Cowes VIC 3922","Wildlife park, Tourist attraction","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Children: [Good for kids]","4RH7G6GQ+J6","Australia/Melbourne",,,,,"(03) 5952 2038","(03) 5952 2038, +61 3 5952 2038","YES","Phillip Island Wildlife Park (owner)","110179982516245556191","https://www.google.com/maps/contrib/110179982516245556191","","",2478,4.5,"https://search.google.com/local/reviews?placeid=ChIJe9c8Ynrs1WoRcOdCFKV5BQ8&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=1082405035368966000","https://www.google.com/search?kgmid=/m/02x33sh",-38.4734094,145.23810849999998,"http://www.piwildlifepark.com.au/","piwildlifepark.com.au","Thursday: [Closed], Friday: [11 am-5 pm], Saturday: [11 am-5 pm], Sunday: [11 am-5 pm], Monday: [11 am-5 pm], Tuesday: [11 am-5 pm], Wednesday: [Closed]","https://lh5.googleusercontent.com/p/AF1QipMgtiqL5aopwDfxQ7c9rLE5Jqg7vxWuFw6m6jnq=w137-h92-k-no","1082405035368966000","0x6ad5ec7a623cd77b:0xf0579a51442e770","ChIJe9c8Ynrs1WoRcOdCFKV5BQ8","/m/02x33sh"
"Serendip Sanctuary","Bird & wildlife sanctuary with walking tracks amid wetlands & open grassy woodlands.","100 Windermere Rd, Lara VIC 3212","100 Windermere Rd","Lara VIC 3212","Wildlife park, Bird watching area, Tourist attraction","Activities: [Hiking], Amenities: [Barbecue grill, Picnic tables, Public toilet], Children: [Good for kids, Kid-friendly hikes]","4RH6XCV7+P2","Australia/Melbourne",,,,,"(03) 5283 8000","(03) 5283 8000, +61 3 5283 8000","YES","Serendip Sanctuary (owner)","102990165325876558446","https://www.google.com/maps/contrib/102990165325876558446","","",955,4.4,"https://search.google.com/local/reviews?placeid=ChIJixDqszkf1GoRoOExBXZWBA8&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=1082084875369046432","https://www.google.com/search?kgmid=/m/02vwxdy",-38.005716899999996,144.4125501,"https://www.parks.vic.gov.au/places-to-see/parks/serendip-wetlands-education-facility?utm_source=google&utm_medium=maps&utm_campaign=GMB-2020","parks.vic.gov.au","Thursday: [8 am-4 pm], Friday: [8 am-4 pm], Saturday: [8 am-4 pm], Sunday: [8 am-4 pm], Monday: [8 am-4 pm], Tuesday: [8 am-4 pm], Wednesday: [8 am-4 pm]","https://lh5.googleusercontent.com/p/AF1QipP1jU5PRghuJMYap9v0ElHbmKZW2SChO_W4fZ4U=w141-h92-k-no","1082084875369046432","0x6ad41f39b3ea108b:0xf0456760531e1a0","ChIJixDqszkf1GoRoOExBXZWBA8","/m/02vwxdy"
"SEA LIFE Melbourne Aquarium","Interactive multilevel aquarium housing 10,000+ animals, including sharks & saltwater crocodiles.","King St, Melbourne VIC 3000","King St","Melbourne VIC 3000","Tourist attraction, Event venue, Aquarium","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Planning: [Getting tickets in advance recommended], Children: [Good for kids]","4RJ65XH5+P7","Australia/Melbourne",,,,,,"","YES","SEA LIFE Melbourne Aquarium (owner)","100010667614614639646","https://www.google.com/maps/contrib/100010667614614639646","paris@merlinentertainments.biz, events@seg.melbourne, info@istanbulsealife.com","facebook: https://www.facebook.com/melbourneaquarium/
instagram: https://www.instagram.com/sealifemelbourneaquarium/?hl=en
",16216,4.3,"https://search.google.com/local/reviews?placeid=ChIJ_QzhcE1d1moR9rtoKagNPOI&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=16301919767074749430","https://www.google.com/search?kgmid=/m/0b7xrh",-37.820627,144.95821999999998,"https://www.visitsealife.com/melbourne/?utm_source=gmb&utm_medium=organic&utm_campaign=yext&utm_content=2","visitsealife.com","Thursday: [9 am-5 pm], Friday: [9 am-5 pm], Saturday: [9 am-5 pm], Sunday: [9 am-5 pm], Monday: [9 am-5 pm], Tuesday: [9 am-5 pm], Wednesday: [9 am-5 pm]","https://lh5.googleusercontent.com/p/AF1QipOwRSCj3QX_d2ZG-gB9IYz02sC9AZFIkqSw-orJ=w163-h92-k-no","16301919767074749430","0x6ad65d4d70e10cfd:0xe23c0da82968bbf6","ChIJ_QzhcE1d1moR9rtoKagNPOI","/m/0b7xrh"
"Melbourne Zoo Bong Su Room",,"Melbourne Zoo Bong Su Room, Elliott Ave, Parkville VIC 3052","Elliott Ave","Parkville VIC 3052","Function room facility","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance]","4RJ66W7X+HX","Australia/Melbourne",,,,,"(03) 9285 9440","(03) 9285 9440, +61 3 9285 9440","YES","Melbourne Zoo Bong Su Room (owner)","101674838643043601680","https://www.google.com/maps/contrib/101674838643043601680","","",31,4.3,"https://search.google.com/local/reviews?placeid=ChIJJT1l3tlc1moR7q46Z724uvk&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=17994898384732466926","https://www.google.com/search?kgmid=/g/11dybbblkm",-37.7860168,144.949876,"https://www.melbournezooevents.com.au/venues/bong-su/","melbournezooevents.com.au","Thursday: [6 am-12 am], Friday: [6 am-12 am], Saturday: [6 am-12 am], Sunday: [6 am-12 am], Monday: [6 am-12 am], Tuesday: [6 am-12 am], Wednesday: [6 am-12 am]","https://lh5.googleusercontent.com/p/AF1QipMyP3lWGfvw7j8odHlgP1662ySYuq3W7eL8-r9s=w122-h92-k-no","17994898384732466926","0x6ad65cd9de653d25:0xf9bab8bd673aaeee","ChIJJT1l3tlc1moR7q46Z724uvk","/g/11dybbblkm"
"Japanese Garden Melbourne Zoo",,"Japanese Garden Melbourne Zoo, Parkville VIC 3052","Parkville VIC 3052","","Garden","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Children: [Good for kids]","4RJ66X83+89","Australia/Melbourne",,,,,"1300 966 784","1300 966 784, +61 1300 966 784","NO","Japanese Garden Melbourne Zoo (owner)",,"","","",1,5,"https://search.google.com/local/reviews?placeid=ChIJq1E1cHBd1moRQsUWyErf3Jw&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=11303154677070611778","https://www.google.com/search?kgmid=/g/11t_t60_8q",-37.7842261,144.9534443,"https://www.zoo.org.au/melbourne","zoo.org.au","Thursday: [9 am-5 pm], Friday: [9 am-5 pm], Saturday: [9 am-5 pm], Sunday: [9 am-5 pm], Monday: [9 am-5 pm], Tuesday: [9 am-5 pm], Wednesday: [9 am-5 pm]","https://lh5.googleusercontent.com/p/AF1QipO3nGzucB2tET02fNOmInM9n2cDs84T49qVAINd=w122-h92-k-no","11303154677070611778","0x6ad65d70703551ab:0x9cdcdf4ac816c542","ChIJq1E1cHBd1moRQsUWyErf3Jw","/g/11t_t60_8q"
"Paws Claws and Scales",,"Drouin VIC 3818","Drouin VIC 3818","","Zoo, Children's party service","Accessibility: [Wheelchair-accessible car park], Children: [Good for kids]","4RH7VV64+Q5","Australia/Melbourne",,,,,"0407 789 122","0407 789 122, +61 407 789 122","YES","Paws Claws and Scales (owner)","117941817302805570242","https://www.google.com/maps/contrib/117941817302805570242","","",3,5,"https://search.google.com/local/reviews?placeid=ChIJ223NIgWVKWsRPF1sk8c0VUc&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=5140072581489777980","https://www.google.com/search?kgmid=/g/11tbx027wt",-38.1380859,145.8554119,"http://www.pawsclawsandscales.com.au/","pawsclawsandscales.com.au","","https://lh5.googleusercontent.com/p/AF1QipNOzjMXQmyGk5UhFEIG8ECcquXr5GjqCouF42tv=w124-h92-k-no","5140072581489777980","0x6b29950522cd6ddb:0x475534c7936c5d3c","ChIJ223NIgWVKWsRPF1sk8c0VUc","/g/11tbx027wt"
"Melbourne Zoo",,"481 Chapel St, South Yarra VIC 3141","481 Chapel St","South Yarra VIC 3141","Restaurant","Service options: [Outdoor seating, Kerbside pickup, No-contact delivery, Delivery, Takeaway, Dine-in], Highlights: [Great cocktails, Live music, Good for watching sport], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet,  Does not have assistive hearing loop], Offerings: [Alcohol, Beer, Cocktails, Coffee, Small plates, Spirits, Wine], Dining options: [Breakfast, Brunch, Lunch, Catering, Counter service, Dessert, Seating], Amenities: [Bar on site, Toilets], Atmosphere: [Casual, Cosy], Crowd: [Family friendly, Good for groups, LGBTQ+ friendly, Transgender safe space], Planning: [Reservations required, Accepts reservations], Payments: [Credit cards, Debit cards, Mobile payments, ]","4RJ65X4V+PV","Australia/Melbourne","$20–40",,,,,"","YES","Melbourne Zoo (owner)","103602256460054561465","https://www.google.com/maps/contrib/103602256460054561465",,"",44,4.1,"https://search.google.com/local/reviews?placeid=ChIJwdzWRo9p1moRUIoPpSaYmZU&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=10779814474833431120","https://www.google.com/search?kgmid=/g/11t4x_4ngg",-37.8431315,144.9946286,,,"Thursday: [8 am-3 am], Friday: [7 am-3 am], Saturday: [7 am-3 am], Sunday: [7 am-3 am], Monday: [Closed], Tuesday: [Closed], Wednesday: [8 am-3 pm]","https://lh5.googleusercontent.com/p/AF1QipMkupOQHac1enba2ucvxjXY0B5_oQvg2xLQC5ws=w80-h106-k-no","10779814474833431120","0x6ad6698f46d6dcc1:0x95999826a50f8a50","ChIJwdzWRo9p1moRUIoPpSaYmZU","/g/11t4x_4ngg"
"Animal Land Children's Farm",,"200 Duncans Ln, Diggers Rest VIC 3427","200 Duncans Ln","Diggers Rest VIC 3427","Farm, School, Tourist attraction","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance]","4RJ69PCW+3G","Australia/Melbourne",,,,,"(03) 9740 0750","(03) 9740 0750, +61 3 9740 0750","YES","Animal Land Children's Farm (owner)","117899738802242565133","https://www.google.com/maps/contrib/117899738802242565133","","",269,4.2,"https://search.google.com/local/reviews?placeid=ChIJ953Gsab31moRjcyySYXVIqQ&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=11827250339872165005","https://www.google.com/search?kgmid=/g/1v94069v",-37.6298244,144.7463124,"http://www.animalland.com.au/","animalland.com.au","Thursday: [Closed], Friday: [10 am-3 pm], Saturday: [10 am-3 pm], Sunday: [10 am-3 pm], Monday: [10 am-3 pm], Tuesday: [Closed], Wednesday: [Closed]","https://lh5.googleusercontent.com/p/AF1QipP2ptuKu1zVrrNWwPvzMV15LdtTw6nGja9eWLhy=w122-h92-k-no","11827250339872165005","0x6ad6f7a6b1c69df7:0xa422d58549b2cc8d","ChIJ953Gsab31moRjcyySYXVIqQ","/g/1v94069v"
"Melbourne Zoo",,"Parkville VIC 3052","Parkville VIC 3052","","Transport interchange","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible toilet], Amenities: [Toilets]","4RJ66X83+JW","Australia/Melbourne",,,,,,"","YES","Melbourne Zoo (owner)",,"",,"",1,5,"https://search.google.com/local/reviews?placeid=ChIJBXJokNFc1moRpNRyiQYKMjc&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=3977252444113654948","https://www.google.com/search?kgmid=/g/11c537mdgc",-37.7834408,144.95486219999998,,,"","https://lh5.googleusercontent.com/p/AF1QipN-R-7Vz2acKpMidoGYYVV8iWZa8JMTtu-P34OY=w80-h92-k-no-pi-0-ya20-ro-0-fo100","3977252444113654948","0x6ad65cd190687205:0x37320a068972d4a4","ChIJBXJokNFc1moRpNRyiQYKMjc","/g/11c537mdgc"
"Kangaroo Feed Point part of Phillip Island Wildlife Park",,"2115 Phillip Island Rd, Cowes VIC 3922","2115 Phillip Island Rd","Cowes VIC 3922","Wildlife park","Children: [Good for kids]","4RH7G6GQ+HF","Australia/Melbourne",,,,,,"","YES","Kangaroo Feed Point part of Phillip Island Wildlife Park (owner)","115658460050981752253","https://www.google.com/maps/contrib/115658460050981752253",,"",44,4.7,"https://search.google.com/local/reviews?placeid=ChIJ42Anv_ft1WoR80d-8uHDQwc&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=523477356908529651","https://www.google.com/search?kgmid=/g/11h0ynk877",-38.4736204,145.2387041,,,"Thursday: [Closed], Friday: [11 am-5 pm], Saturday: [11 am-5 pm], Sunday: [11 am-5 pm], Monday: [11 am-5 pm], Tuesday: [11 am-5 pm], Wednesday: [Closed]","https://lh5.googleusercontent.com/p/AF1QipMVRSAEeIBSZqVIPjTmWBfBb05aoR2B2eGkB0FO=w163-h92-k-no","523477356908529651","0x6ad5edf7bf2760e3:0x743c3e1f27e47f3","ChIJ42Anv_ft1WoR80d-8uHDQwc","/g/11h0ynk877"
"Mansfield Zoo","30-acre zoo with over 100 native & exotic animals, plus feeding & overnight visitor experiences.","1064 Mansfield-Woods Point Rd, Mansfield VIC 3722","1064 Mansfield-Woods Point Rd","Mansfield VIC 3722","Zoo, Tourist attraction","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Children: [Good for kids]","4RJ8V4FH+FX","Australia/Melbourne",,,,,"(03) 5777 3576","(03) 5777 3576, +61 3 5777 3576","YES","Mansfield Zoo (owner)","106164580385253784851","https://www.google.com/maps/contrib/106164580385253784851","","",891,4.5,"https://search.google.com/local/reviews?placeid=ChIJXfMvi8zNJ2sRMraPrSSlWIg&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=9824784164058019378","https://www.google.com/search?kgmid=/m/0k5xywf",-37.1263553,146.12998489999998,"https://mansfieldzoo.com.au/","mansfieldzoo.com.au","Thursday: [10 am-6 pm], Friday: [10 am-6 pm], Saturday: [10 am-6 pm], Sunday: [10 am-6 pm], Monday: [10 am-6 pm], Tuesday: [10 am-6 pm], Wednesday: [10 am-6 pm]","https://lh5.googleusercontent.com/p/AF1QipMhVbiXTokgSjtAaixuewfDpndKXj55MicC1haL=w122-h92-k-no","9824784164058019378","0x6b27cdcc8b2ff35d:0x8858a524ad8fb632","ChIJXfMvi8zNJ2sRMraPrSSlWIg","/m/0k5xywf"
"Collingwood Children's Farm","Sizable nonprofit farm offering hands-on experiences with animals, plus a cozy cafe with a patio.","18 St Heliers St, Abbotsford VIC 3067","18 St Heliers St","Abbotsford VIC 3067","Tourist attraction, Non-profit organization, Children's farm","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Children: [Good for kids]","4RJ752W4+X4","Australia/Melbourne",,,,,"(03) 9417 5806","(03) 9417 5806, +61 3 9417 5806","YES","Collingwood Children's Farm (owner)","117530036049975128139","https://www.google.com/maps/contrib/117530036049975128139","","",2406,4.4,"https://search.google.com/local/reviews?placeid=ChIJB77DfAdD1moRwryG6ItrX7k&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=13357513268449950914","https://www.google.com/search?kgmid=/m/04_9lk",-37.8026055,145.0053048,"https://farm.org.au/","farm.org.au","Thursday: [9:30 am-4:30 pm], Friday: [9:30 am-4:30 pm], Saturday: [9:30 am-4:30 pm], Sunday: [9:30 am-4:30 pm], Monday: [9:30 am-4:30 pm], Tuesday: [9:30 am-4:30 pm], Wednesday: [9:30 am-4:30 pm]","https://lh5.googleusercontent.com/p/AF1QipPhuuq6rlWrj0vHx1kKP0non6A1oqLc92dvoVL-=w122-h92-k-no","13357513268449950914","0x6ad643077cc3be07:0xb95f6b8be886bcc2","ChIJB77DfAdD1moRwryG6ItrX7k","/m/04_9lk"
"Wild Action Productions",,"48 Middle Gully Rd, Macedon VIC 3440","48 Middle Gully Rd","Macedon VIC 3440","Wildlife Sanctuary","Children: [Good for kids]","4RJ6HHR6+QW","Australia/Melbourne",,,,,"0419 385 245","0419 385 245, +61 419 385 245","YES","Wild Action Productions (owner)","113754141863907744822","https://www.google.com/maps/contrib/113754141863907744822","","",30,4.7,"https://search.google.com/local/reviews?placeid=ChIJvbEbI2Hi1moRmvFe15JODZM&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=10596211890858160538","https://www.google.com/search?kgmid=/g/11g9lz51x4",-37.408088299999996,144.5622833,"http://www.wildaction.com.au/","wildaction.com.au","","https://lh5.googleusercontent.com/p/AF1QipNphPYyuyUCpSDvVTqKi-7lJ-Au6ZYp6XWtz-wM=w122-h92-k-no","10596211890858160538","0x6ad6e261231bb1bd:0x930d4e92d75ef19a","ChIJvbEbI2Hi1moRmvFe15JODZM","/g/11g9lz51x4"
"Wildlife Sanctuary",,"West Melbourne VIC 3003","West Melbourne VIC 3003","","Nature preserve","Children: [Good for kids]","4RJ65WX8+67","Australia/Melbourne",,,,,,"","NO","Wildlife Sanctuary (owner)",,"",,"",2,3.5,"https://search.google.com/local/reviews?placeid=ChIJVTfszPdd1moR0zfkQ6ne5qc&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=12098602267547285459","https://www.google.com/search?kgmid=/g/11v0j66fht",-37.8019939,144.9156732,,,"","https://lh5.googleusercontent.com/p/AF1QipPW3q1d4osQyCVTJ3FQP9-vZfwig_XGq2pSUwuy=w122-h92-k-no","12098602267547285459","0x6ad65df7ccec3755:0xa7e6dea943e437d3","ChIJVTfszPdd1moR0zfkQ6ne5qc","/g/11v0j66fht"
"ZooQuarium",,"396 Clarendon St, South Melbourne VIC 3205","396 Clarendon St","South Melbourne VIC 3205","Zoo","Children: [Good for kids]","4RJ65X76+FP","Australia/Melbourne",,,,,"(03) 9682 8865","(03) 9682 8865, +61 3 9682 8865","NO","ZooQuarium (owner)",,"","","","","",,"https://www.google.com/maps?cid=4755550258594507188","https://www.google.com/search?kgmid=/g/11w4l4n2qj",-37.8362743,144.9617964,"http://zooquarium.com.au/","zooquarium.com.au","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3PJvPc5lqDJian1xuHR6Uw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=252.23195&pitch=0&thumbfov=100","4755550258594507188","0x6ad668075b3dad59:0x41ff1bc3a30ae9b4","ChIJWa09Wwdo1moRtOkKo8Mb_0E","/g/11w4l4n2qj"
"Melbourne Zoo Ranger Station Classroom",,"Melbourne Zoo Ranger Station Classroom, Elliott Ave, Parkville VIC 3052","Elliott Ave","Parkville VIC 3052","Function room facility","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance]","4RJ66X72+JR","Australia/Melbourne",,,,,"1300 966 784","1300 966 784, +61 1300 966 784","NO","Melbourne Zoo Ranger Station Classroom (owner)",,"","","",3,4.3,"https://search.google.com/local/reviews?placeid=ChIJ47lgN9dc1moRq20tM9eCvLA&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=12735197707085114795","https://www.google.com/search?kgmid=/g/11dyb8zp1b",-37.7859404,144.9521034,"https://www.zoo.org.au/education","zoo.org.au","Thursday: [9 am-5 pm], Friday: [9 am-5 pm], Saturday: [9 am-5 pm], Sunday: [9 am-5 pm], Monday: [9 am-5 pm], Tuesday: [9 am-5 pm], Wednesday: [9 am-5 pm]","https://lh5.googleusercontent.com/p/AF1QipMahuc12fRtjmQSJ8mFOp57uDuYAiX9chHeCtth=w110-h92-k-no","12735197707085114795","0x6ad65cd73760b9e3:0xb0bc82d7332d6dab","ChIJ47lgN9dc1moRq20tM9eCvLA","/g/11dyb8zp1b"
"Australian Native Garden",,"Parkville VIC 3052","Parkville VIC 3052","","Garden","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Public toilet], Children: [Good for kids]","4RJ66X54+7P","Australia/Melbourne",,,,,"(03) 9658 9658","(03) 9658 9658, +61 3 9658 9658","NO","Australian Native Garden (owner)",,"","","",110,4.6,"https://search.google.com/local/reviews?placeid=ChIJ35ZBdSpd1moR25clq8ZFE_4&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=18308053629768407003","https://www.google.com/search?kgmid=/g/1ydpvchrz",-37.7917534,144.9568467,"http://www.melbourne.vic.gov.au/parks","melbourne.vic.gov.au","Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipMgN_yi-jjirSI6Zjc-tGJ21G82QPZ1CYl44X-3=w122-h92-k-no","18308053629768407003","0x6ad65d2a754196df:0xfe1345c6ab2597db","ChIJ35ZBdSpd1moR25clq8ZFE_4","/g/1ydpvchrz"
"Jodie McGraths Native Animal Demonstrations and mobile petting zoo",,"Wonga Rd, Millgrove VIC 3799","Wonga Rd","Millgrove VIC 3799","Animal park, Children's party service, Event planner, Pet trainer","From the business: [Identifies as women-owned], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Children: [Good for kids]","4RJ76MX4+FW","Australia/Melbourne",,,,,"0426 047 074","0426 047 074, +61 426 047 074","YES","Jodie McGraths Native Animal Demonstrations and mobile petting zoo (owner)","111463257901523817031","https://www.google.com/maps/contrib/111463257901523817031","support@fb.com","facebook: https://www.facebook.com/jodiesnatives/
",1,3,"https://search.google.com/local/reviews?placeid=ChIJNcmDrrEtKGsRIwqnKar19Sc&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=2879477647965358627","https://www.google.com/search?kgmid=/g/11gxwzzv_y",-37.7513082,145.6572683,"https://www.facebook.com/jodiesnatives/","facebook.com","Thursday: [9 am-5 pm], Friday: [9 am-5 pm], Saturday: [9 am-5 pm], Sunday: [9 am-5 pm], Monday: [9 am-5 pm], Tuesday: [9 am-5 pm], Wednesday: [9 am-5 pm]","https://lh5.googleusercontent.com/p/AF1QipPUdi8OlxXM8OZAwH5gV3o7DEvBArjf42LYmCnS=w163-h92-k-no","2879477647965358627","0x6b282db1ae83c935:0x27f5f5aa29a70a23","ChIJNcmDrrEtKGsRIwqnKar19Sc","/g/11gxwzzv_y"
"Misty Vale Estate",,"25 Hamilton St, Gisborne VIC 3437","25 Hamilton St","Gisborne VIC 3437","Wildlife park","Children: [Good for kids]","4RJ6GH6R+V2","Australia/Melbourne",,,,,"0438 383 221","0438 383 221, +61 438 383 221","NO","Misty Vale Estate (owner)",,"",,"",8,4.6,"https://search.google.com/local/reviews?placeid=ChIJTRlg3qLk1moRL_5zYSSB5Mk&q=zoo&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=14547894689567342127","https://www.google.com/search?kgmid=/g/11cn9hwbv3",-37.4878309,144.59004439999998,,,"","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6YmJSDfvvGmivJuqUmhJkw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=225.68135&pitch=0&thumbfov=100","14547894689567342127","0x6ad6e4a2de60194d:0xc9e481246173fe2f","ChIJTRlg3qLk1moRL_5zYSSB5Mk","/g/11cn9hwbv3"
